UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
27225,72177,Southside RVA,26/03/2020,"I b n stores people wearing gloves mask people tweaking for hand sanitizer no tissue or meats in the stores before 1pm people out here wilding 

Things slowly going back to normal but certain people are still shook 

#coronavirus  #CoronavirusLockdown #COVID2019",Positive
12155,57107,,19/03/2020,"This movement restriction permits us to do something that we suppose to do
1) Workout- Tabata/Zumba
2) Watch out on our food  (screw the panic shops for instant noodle)
3) Sleep early
4) Mengeratkan hubungan silaturahim with family ?

Only applied to those inhouse ppl #COVID2019",Negative
7898,52850,London,18/03/2020,"US rebar prices continue to hold steady despite growing uncertainty in the market caused by the spread of Covid-19 and its impact on trade, @kallanish reports. Read more steel news: https://t.co/w5TZ7eMSuz #steel #COVID2019 #news",Positive
36110,81062,Uganda,07/04/2020,"Here?? is why you need to constantly wash your hands with soap or a sanitizer and disinfect surfaces to avoid the spread of #coronavirus. We call upon Organisations and individuals to join us in this fight against the #COVID19 pandemic.

#StaySafeUg 
#WorldHealthDay2020 https://t.co/6CsobJj5Je",Negative
16259,61211,"New York, NY",21/03/2020,"OK. Where the F are the parents of these asshole kids? No excuse for this behavior and don't tell me ""their just young"" cause they are young assholes and I don't care. 
#GenZ #Covid_19
Trending: Out-of-control teenagers coughing on grocery store produce https://t.co/2IY1s2Us7J",Positive
36940,81892,Hong Kong,07/04/2020,RoI prices first ever 50-year bonds to fund Covid-19 relief efforts- #CapitalMarkets #Finance https://t.co/gElCsKAti7,Positive
31783,76735,United Kingdom,04/04/2020,My personal experience when Ive been in the supermarket is younger generations are extremely mindful of social distancing. Its the older generations not taking it seriously ????? #COVID2019 #CoronavirusLockdownUK,Positive
29594,74546,Canada,01/04/2020,"""Record stores are tactile, physical spaces, constantly changing, dynamic and buzzing with excitement, and that essence will never be able to be fully actualized in an online shop""

We spoke to record stores about COVID-19's devastating impact on business: https://t.co/o05RkcUBjm https://t.co/4TEocwowgR",Positive
36055,81007,"Milton Keynes, England",07/04/2020,@judith_black @Sandersteadlion @s_london_lion @janey1211 @toniholmes @jezebeljayne @Ayse_Smith @Missymazda @Sarahk10001 @mrsmillwall1969 @Deanosgal @melissajpaul Thats great as long as you can get the stuff. Me now three weeks of empty supermarket shelves,Positive
23900,68852,Australia,24/03/2020,"COVID-19 is causing online sales to increase, with consumers spending:
- 20% more on online groceries
- 27% more on healthcare products
- 35% more on underwear and lingerie
See how else the outbreak is shaping consumer behaviour here. https://t.co/hgQYOBB7Zq""",Positive
9626,54578,"London, England",19/03/2020,"Steep declines for #LME base metals prices amid #coronavirus pandemic; #copper down 22% since Jan

https://t.co/Jui4eEWuPo https://t.co/EKJOW8z6Up",Neutral
38425,83377,,08/04/2020,"Due to Covid 19,as all citizens are facing difficulties in procuring essential commodities. I recommend that the task force of supermarket chains like Big bazaar and other similar chains should be increased by collaborating them with zomato,uber eats,swiggy,delivery boys.",Positive
15289,60241,"Ashford, Kent, UK",20/03/2020,"Loads of photos of empty supermarket shelves are being posted, here's something that's much nicer to look at! #CoronaCrisis #StopHoarding #supermarket https://t.co/iLcAZG1WlR",Positive
35816,80768,"Toms River, NJ",07/04/2020,Dozens of grocery workers have tested positive for 19 in recent weeks while some of us have already passed away We are considered  essential workers   yet we are the least protected,Positive
16571,61523,,21/03/2020,"Check out COTA NSW's special edition Newsletter on COVID-19.

In this addition, we talk through basic safety information for older Australians, Strength for Life updates and details on supermarket shopping. Read it below.

https://t.co/ItASa6kEEE https://t.co/Xs1PqmQigT",Positive
21454,66406,"Alberta, Canada",23/03/2020,"Could you buy a little less, please?: panic-buying hits the US, disrupts food distribution #uspoli #coronavirus

https://t.co/XoCU4EoSCF",Negative
14531,59483,,20/03/2020,Perfect...Storm...Coronavirus...Pose...Big...Threat...bomb...Job...Income...Post-Brexit...UK...Economy...Covid-19...UK...Supermarket...Want...Police...Support...London...Lock...down...US...gas...Oil...Price...War...Time...Trump...Libya...Suriname...Sao Tome and Principe...Bolivia,Negative
23528,68480,"Phnom Penh, Cambodia",24/03/2020,"Panic buying has started across Phnom Penh as Cambodian border closures due to COVID-19 causes fear of food shortages in the country, resulting in prices for some food staples to almost double. https://t.co/LviE8tcPIH",Negative
9091,54043,,18/03/2020,"Now I already at my village Perlis,Kuala Sanglang....my grandma opened a grocery store to earn a living since I was a kid.....that is situation now

 #PerintahKawalanPergerakan 
#COVID2019 https://t.co/kBqTGsofZH",Neutral
35378,80330,,07/04/2020,"$18.99 for 5x70ml and Sanitizer Gel. Safe ingredients,  effective disinfection. This Hand sanitizer Gel effectively kills 99.99% of germs and bacteria on the skin. Delivery within 72 hours. #coronavirus #handsanitizer #washhands #handwashing #washandset #washinghands https://t.co/d5s3JdEaFZ",Positive
23997,68949,"New Hampshire, USA",24/03/2020,Ireland closes its pubs the grocery store sold out of Cheese Nips and now Covid 19 is trying to take Tormund The Only Decent Part of Season 8 Giantsbane from us I feel personally attacked by this virus 19,Negative
12772,57724,London,20/03/2020,At least it s not war ,Positive
4344,49296,"Chicago, NYC, Orlando, LATAM",16/03/2020,"Learn from Mintel experts, a trusted source, how US #consumers and industries including #food and #drink, #beauty, #retail, and #health and wellness reacting to the #COVID19 pandemic:  #marketresearch #consumerinsights # #consumerbehavior #trustedsource https://t.co/m9yakZmxTF",Positive
38996,83948,CDMX ?,08/04/2020,i ll fucking slice you if you take one step into that supermarket,Neutral
41885,86837, England,11/04/2020,They name the Virus Covid 19 because.China said dont name it after us after the globe starts getting pissed off at Chinese people&gt;The Virus spread throughout the EU we are trailing by 2-3 week max&gt;There a mass buying of food and PPE panic buying by governments and people alike WW,Negative
12579,57531,International,20/03/2020,In collaboration with Telemedicine we now offer a Self Assessment Tool We seek to rapidly deploy consumer friendly solutions to mitigate spread of deadly coronavirus Sign up here Use discount code pbchealth,Positive
34488,79440,"World Wide Web, & Colorado ",06/04/2020,"""Covid-19 Related Monetary Tsunami's Impact on Bitcoin and Gold Prices"" https://t.co/1a7rvDHy6N #covid19 #coronavirus",Neutral
17451,62403,,21/03/2020,793 have died from #coronavirus in Italy in the last 24 hours. Thats 1 every 109 seconds!! Its time to take this seriously and stop running out for one last pint before the pubs close or panic queuing from 8am at the supermarket.,Negative
42716,87668,"Texas, USA",12/04/2020,Never thought I'd see toilet paper again lol #COVID__19  #coronavirus  #toiletpaper #fuckcoronavirus https://t.co/OgowCp9rF7,Positive
18192,63144,"England, United Kingdom",21/03/2020,How much #toiletpaper is enough? #coronavirus https://t.co/lqsZYFHBsx,Neutral
30104,75056,,02/04/2020,TAKE ACTION TODAY: Demand a Green Stimulus for the Right to Healthy Food During the COVID-19 Epidemic and Beyond! https://t.co/1kZjBvxan6,Positive
38720,83672,"Ahmadabad City, India",08/04/2020,#coronavirus Man booked under section 188 and 135 of IPC for not wearing mask and for not having other items like sanitizer with in Shahibaugh area of the city. His vehicle was also detained.@timesofindia .@AhmedabadPolice,Negative
34213,79165,Kenya,06/04/2020,"Kenyan factories have ruled out shortage of consumer goods in the short-term, but are more worried about weak demand with families grappling with depressed earnings due to the #COVID19 outbreak.

Reduce imports, produce locally. @KAM_kenya #Covid_19 https://t.co/XeTfCT5Cn6",Negative
6263,51215,,17/03/2020,"Some links for you to deal with this situation (thread): COVID-19 Lockdown Guide: How to Manage Anxiety and Isolation During Quarantine #COVID19 #MentalHealthMatters 
https://t.co/JilEdZHZg0",Negative
35462,80414,UAE,07/04/2020,Combating Covid-19: Notice high prices in UAE's retail stores? Report them https://t.co/xT8s4rwJyT,Neutral
30591,75543,"London, England",02/04/2020,"European markets close higher as oil prices surge; recruitment firm Hays slides -13.0% https://t.co/uZE0jV578S 
  #Healthinnovations #pharma #banking #stocks #Brexit #coronavirus via @CNBC",Neutral
18360,63312,"Boston, MA",21/03/2020,The last thing I thought I would be chasing down stock on in this weird fuckin time is wet kitten food which appears to be sold out at all our local stores minus the one store that has a covid 19 testing spot opening up in the parking lot tomorrow morning ????? https://t.co/MKcPjcujBC,Negative
11393,56345,,19/03/2020,"Gas Prices Dropping: #Coronavirus 

https://t.co/bnGuqW9sZI",Neutral
7225,52177,"Nashville, TN",18/03/2020,They say you should look for the helpers in times like these. @BradPaisley and @Kimwilliamspais are the helpers. https://t.co/hIFgeTbmz8,Positive
32078,77030,"Pennsylvania, USA",04/04/2020,"#COVID2019 advice cont.:

I use this to wipe off my credit card after paying for my groceries, and to wipe off my gloved hand after using the touch screen.

LEAVE YOUR PHONE AT HOME OR IN THE CAR!!!

Do not use your phone in the grocery store. Keep your phone sanitized!",Positive
6199,51151,"London, England",17/03/2020,"Local authorities must urgently ensure that planning controls are not a barrier to food delivery to retailers by distributors and the freight industry amid the disruption caused by the coronavirus
https://t.co/8N2dMZJluR
#Coronavirus #Covid?19UK https://t.co/rB6Gag3OKY",Positive
44738,89690,Los Angeles #DTLA,14/04/2020,Beverage company starts producing hand sanitizer to help essential services during,Positive
14823,59775,Southern California,20/03/2020,Donations helped out the OC Food Bank at a time of urgent need due to waves of panic buying. https://t.co/IQ1o6xaaZL,Negative
42416,87368,,11/04/2020,Everyone who has a bidet is laughing right now #coronavirus #CoronavirusPandemic #toiletpaper  #ToiletPaperPanic #bidet #Biden2020,Positive
33376,78328,"North Shore, MA",05/04/2020,@Feisty_FL Enjoy the experience. Its like Halloween. This was what I ran into. https://t.co/0bYtHrpavh,Positive
24017,68969,,24/03/2020,#ToiletPaper #amwriting #humor #coronavirus #virus #free-writing T C Zumwalt: 24th March 2020 -- The Corona Diaries https://t.co/ULZw1hZhn6,Neutral
41539,86491,#TacoBowl #American ,11/04/2020,#Michigan So if your grandparents or family member who is high risk needs something from grocery store or pharmacy...the just have to get it themselves? WHAT? @potus ?@realDonaldTrump? you must help these people.   #COVID2019 #KAG2020 https://t.co/ai34bi6Sml,Positive
34341,79293,"New Delhi, India",06/04/2020,"ETEnergyworld | Share profits from low crude oil prices with people amid COVID-19 lockdown: Cong to govt

@INCIndia @DrAMSinghvi @RahulGandhi 

#CoronaVirusUpdates #Covid_19 #lockdowneffect 

https://t.co/4EywWAzWCI",Negative
31672,76624,New York,03/04/2020,"PAY ATTENTION! MSM PLANTING THE SEEDS OF FOOD SHORTAGES! BE PREPARED AND STOCK UP!
#UPDATE The #coronavirus pandemic threatens to cause food shortages for hundreds of millions of people, especially in Africa, the United Nations warned on Friday- AFP",Negative
28833,73785,"New York, USA",29/03/2020,"#Coronavirus: #Food worth $35,000 'deliberately' #coughed on in #supermarket https://t.co/rTe4Ep2Fub",Positive
25598,70550,Dublin Ireland,25/03/2020,Kids might enjoy this rather gory description of the way soapy bubbles kill the Coronavirus - I almost feel pity for the microscopic monster! #coronavirus #COVID-19 #homeschooling https://t.co/qQCXUmhfbb,Negative
30448,75400,Salford,02/04/2020,Salford coronavirus cases increase by just 2 as people urged to make 30 second Thank you videos for frontline workers supermarket staff health workers refuse collectors etc,Positive
39890,84842,,09/04/2020,"Hope you'll watch our @nbcnightlynews report on grocery store workers dying of #coronavirus.

Our interview with the mother of 27 year old Leilani Jordan was heart wrenching. As was hearing from workers like Marie Long who tells me she's putting her life on the line for $10/hr. https://t.co/ZenCchnn8e",Positive
28491,73443,"Tampa, FL",27/03/2020,I probably shouldn't be advertising this seeing how people did the toilet paper but look at these glorious gas prices around the Temple Terrace area! #Tampa #coronavirus #COVID19 https://t.co/1FbA83pTMQ,Positive
33369,78321,,05/04/2020,"A 20-year-old man has been arrested for allegedly wiping his saliva on products in a Dorset supermarket. The man entered the Lidl store on St Andrews Road in Bridport wearing a face mask and gloves at about 2pm on Friday,. #CoronaCrisisuk #CoronaCrisis
#COVID19Pandemic",Negative
7697,52649,"College Station, TX",18/03/2020,"With the @NBA season now canceled we can expect lower consumer spending and less time watching TV. This will negatively effect stocks such as $CMCSA, $MSG, $ATUS, and $DIS. People also wont be able to go to games or go to the gym either all due to the #coronavirus. https://t.co/kT45HAF4un",Positive
3934,48886,The Great State of Texas,16/03/2020,"My office is ready to prosecute price-gougers as we deal with #coronavirus.

Any Texan who needs to file a #pricegouging complaint should call 800-621-0508 or online at: https://t.co/IFq3ZB7Tl5",Negative
22569,67521,"Sydney, New South Wales",23/03/2020,"@Zara_James9 @9NewsAUS @9NewsSyd Freeze the rent, bills, mortgage and cut the land house prices to let australian breathe. Why people have to withdraw their hard earned money from super? What a joke from government. Means they want us to work till we die ",Positive
35079,80031,"New Jersey, USA",06/04/2020,"To all the assholes who are leaving their surgical gloves in their supermarket carts and all over the parking lots: fuck you, you fucking fucks. You can do better. #COVID19 #Covid_19",Negative
19524,64476,"??????? ???, ?? ??????",22/03/2020,"@narendramodi @AmazonindiaIn @flipkartsupport @rsprasad
@PMOIndia crucial time globally we all are fighting with Covid-19 Deadly Virus. Sellers using your platform to sell Mask &amp; Sanitizers on very high prices as they ignored Govt of Ind. notificati",Negative
37527,82479,,08/04/2020,Alberta Premier Jason Kenney warns the region faces negative oil prices,Negative
25773,70725,"Washington, DC",25/03/2020,Just got a MPC touch for two hundo. COVID-19 prices.,Neutral
32335,77287,Athi river ,04/04/2020,"Noma Sana @DjDaboTrabo Power star supermarket Kitengela opposite kobil petrol station ni mandatory ku sanitize before entering the premises @garang_mzalendo @LIBERATOREDGAR @Elishifa @GhettoRadio895 @MajimajiKenya
#Covid_19
#ChezaClean
#WashYourHands
#Changamka https://t.co/pikYeWvWnj",Positive
18135,63087,,21/03/2020,"Ding dong ditch toilet paper to your elderly and immune compromised neighbors.
#CoronavirusPandemic 
#Covid_19 
#coronavirus 
#toiletpaper",Positive
17245,62197,Barrie,21/03/2020,"I'm still seeing and hearing about way, way too many people not social distancing.  It's not the time to get together, it's the time to stay six feet apart, whether at the grocery store or outside or elsewhere.  Please help fight COVID-19. https://t.co/SimZKigBs7",Positive
7273,52225,Orem Utah,18/03/2020,"Went grocery shopping today. Crowded store. Only people wearing masks were me and some Asians. No store employees, not even in the produce department or at registers! #coronavirus #coronahygiene",Negative
25395,70347,,25/03/2020,Mayor Jerry Demings announces a stay at home order for residents to help flatten the curve amid outbreak Exceptions travel to work grocery store pharmacy Order goes into effect Thursday March 26 at 11 p m,Positive
23813,68765,Global,24/03/2020,"Yum China re-opens most stores...
#yumchina #food #store #retail #shopping #coronavirus
https://t.co/WXyGNqGJoe",Neutral
38916,83868,"Fort McMurray, Alberta",08/04/2020,"Once the pandemic ends, economic recovery will be slower compared to other places. It is possible oil prices will be in the negative.

Much of this is due to the covid-19 recession. And it is being made worse by a predatory price war between Saudi Arabia and Russia.",Negative
35859,80811,"Denver, Colorado",07/04/2020,A couple took an aquarium cleaner that has chloroquineinn it He died she s in ICU For Godssake don t listen to Trump,Negative
38964,83916,"Glasgow, Scotland",08/04/2020,"Here is a helpful article from @WhichUK on how to shop safely at the weekend. Such precautions are particularly important coming up to the Easter weekend, when shops may be busier.

#Easter #EasterAtHome #coronavirus 

https://t.co/yVyFqS5tin",Positive
11279,56231,The Globe,19/03/2020,Complete madness @BorisJohnson @susannareid100 @hollywills @piersmorgan @EamonnHolmes @RuthieeL @GMB @BBCNews @DailyMailUK #londonlockdown #UKlockdown #coronavirus #COVID-19 https://t.co/deXxNX7ox3,Negative
44355,89307,"Alipuduar,Bangla,India",13/04/2020,Covid-19: Crude oil soars 5% after producers agree to historic https://t.co/WUUunkkh0Y via #Indilens #India,Negative
15947,60899,"???????????, ??????",21/03/2020,Panic buyers trying to panic buy freezers to store their panic bought food But they are sold out too So is country about to have a massive food waste problem when so many are going without Please everyone buy sensibly and end this insanity 19,Negative
40513,85465,"Auckland, New Zealand",09/04/2020,"@JulieAnneGenter thank you - as @DavidClarkNZ hasnt responded - are you able to comment on why essential workers aren't also being prioritised - supermarket, drivers, food preparation staff all at increased risk not only of #coronavirus #equity",Positive
10073,55025,Midwest US ??,19/03/2020,"Part 1/2: I heard from someone, they went to the grocery store. They're looking for their usual items. They also were looking for toilet paper so they went to that aisle. To their shock, there was an ARMED GUARD making sure people didnt get more than needed! #coronavirus #COVID19",Negative
13411,58363,Mysore  and  BERLIN,20/03/2020,The latest data found the average shipment volumes of food and beverage products and consumer packaged goods rose 17 and 38 respectively from the prior month,Positive
21827,66779,,23/03/2020,"@alexrdavies1 @_vnssr @fordnation Online grocery shopping exists. Besides, people should be within the distance of a grocery store if they just fucking walked. A dealership just had someone test positive for COVID-19, and they closed for the weekend and e",Positive
29611,74563,Melbourne,01/04/2020,"@FoodbankAus CEO @briannacasey1 joins @UnitingCare_Aus and @MOWAustralia to chat about the increasing pressure on Australian charities to keep up with an unprecedented demand for food relief and support. Listen via link ? 

https://t.co/ro9mmFYpTN",Positive
11124,56076,,19/03/2020,"To all those who continue to panic buy food at the supermarket, youre making the rest of us eat out for our meals and this probably more likely to have the virus spread. #COVID2019AU #COVID19au #COVID2019",Negative
32987,77939,,05/04/2020,A note from While they remain open they are recommending online shopping ahead of time to limit the pressure on the stores and their physical distancing requirements,Negative
25726,70678,,25/03/2020,"Boost your immune system to resist Covid_19. Get your vitamins and supplements @ik_pharmacynsupermarket .
Contact:+2348107219389
#covid_19 #coronavirus #immunesupport #immunity #healthcare #pharmacy #supermarket https://t.co/DUCRC9sKpU",Positive
19763,64715,"Seremban, Negeri Sembilan",22/03/2020,My brother sanitising the car the Indian way after coming back from the grocery store ? #Covid_19 https://t.co/GikLJagYyn,Neutral
14833,59785,"Ibadan, Lagos; Nigeria etc.",20/03/2020,"Going to self-isolate because of this AMVCA matter. Wish I knew how true it is, and who it was sha, so I can more accurately weigh the chances that I may have been exposed. But for now, better to err on the side of caution.",Positive
15317,60269,,20/03/2020,We are too human being and companies are just treating us like machine by not allowing us to stay @ home.if we stay @ home they are saying that better leave the job if you don't come to store.retail telecome lines are pathatic #coronavirus,Positive
44421,89373,"Orlando, FL",13/04/2020,A few people have asked me what makes the coronavirus any different from other cause marketing. Some have suggested that banning COVID-19-related award entries unfairly dismisses campaigns that have a positive influence on consumer behavior around the disaster. I understand the c,Positive
6216,51168,San Francisco,17/03/2020,"#Coronavirus will create huge demand for food delivery startups (doordash, instacart, etc) &amp; needed for restaurants to survive, but the deluge of orders doesnt bode well for customer experience... 
Side note: tip your delivery people well, they are literally risking their lives!",Positive
35403,80355,Desireland ,07/04/2020,Supermarkets have record sales because of the coronavirus crisis Their workers who are putting themselves and their families in danger should be getting paid at least  15 an hour They re doing this essential work so we can buy the groceries we need,Negative
34618,79570,,06/04/2020,"How To Make Your Own DIY Hand Sanitizer (but really wash your hands, folks!) #coronavirus #diy #homemade https://t.co/WR79kaOGBi",Positive
38234,83186,"Toronto, Ontario",08/04/2020,"Soooo since Im finally feeling better &amp; out of isolation, this is my first trip to the grocery store for about 3 weeks. Things are very different since I was here last. #SocialDistancing #COVIDOntario #BeKind https://t.co/9SN6BlONNC",Positive
35234,80186,"New York, NY",06/04/2020,"As Americans are forced to stay home and practice #socialdistancing, many are turning to Peloton (@onepeloton).

YouGov BrandIndex data finds 6% of Americans are now considering the popular stationary bike brand, up from 3.1% during the first days of 2020. https://t.co/Xhc1aKRBRw https://t.co/0duSd70DSC",Negative
41734,86686,,11/04/2020,2 They said that it would cause panic in the security sector and add to the current uncertainty over food security and Coronavirus death toll in Zimbabwe A lot of are ignoring social distancing and packing people in police trucks,Negative
33092,78044,"Boston, MA",05/04/2020,"#WhiteHouse: Americans should avoid #GroceryShopping as #coronavirus hits apex https://t.co/JzPRzaSvTy via @nypost 
This might mean the #ToiletPaper shortage will end!",Negative
8876,53828,Amsterdam,18/03/2020,Key #Consumer #Behavior Thresholds Identified as the #Coronavirus Outbreak Evolves - Nielsen https://t.co/jL9MUYe3Kj,Neutral
35757,80709,"Denham Springs, LA",07/04/2020,So Donald wants to raise shipping prices #Coronavirus,Neutral
31999,76951,Turquia,04/04/2020,was seen in hypermarket in Kavacik reporters had difficulty to recognize him as he was wearing mask amp hooded learned he came on certain days to prepare food packages for families with low income,Negative
37544,82496,,08/04/2020,low oil prices to hit economy but changes undertaken since 2014 crisis should help weather the current difficulties spoke to about reforms undertaken since that will help mitigate the impact,Negative
20453,65405,Somewhere drinking a Coke.,22/03/2020,"If your store is out of #toiletpaper , I found a great substitute in front of my neighbors house. #trump2020 #maga #KAG2020 #coronavirus #Cult45 #VoteBlue2020 https://t.co/9axYXNaZa6",Positive
34448,79400,"Vancouver, BC",06/04/2020,"Please do read this. It includes quotes from myself and another disabled person you know on here - not going to tag them because not sure they want to be. 

Not having funds is problem - especially with food bank requiring ID.
But even if you have the funds it's huge problem. https://t.co/snezT7tNo9",Negative
20008,64960,,22/03/2020,19 Get protected face masks on stock  regular prices,Positive
26518,71470,Canada,25/03/2020,"Here are some tips to help you stock up sensibly and avoid panic shopping https://t.co/liLnZBKSRZ

#tips #stockup #shopping #covid19 #coronavirus #ratehub #canada",Negative
36495,81447,United States,07/04/2020,"UPDATE! The Complete Coronavirus Guide is new and updated with the latest information including the new mask wearing procedure. PLUS, hand sanitizer recipe! Check it out https://t.co/WZ8tzOdvV2 
#coronavirus #covid19 #covid_19 #stayhomestaysafe #stayhome #handsanitizer #recipes https://t.co/bD8AbPv9uG",Positive
15608,60560,"London, England",20/03/2020,"People - dig deep and find the kindness we must show now. For some, this comes naturally, for others - get over yourselves and WORK ON IT. 

#StopHoarding #StopIt #coronavirus 

 NHS Nurse left in tears after she is unable to buy any veg https://t.co/50h8e3vhNR via @MailOnline",Positive
41430,86382,"Gardendale, Alabama",10/04/2020,Hopefully my #NaturalHair camouflaging my Wolverine brows. I couldn't get a slot for grocery pickup so for the first time in years I have to go into the store to get all of my groceries. #DarnYouRona #covid_19 https://t.co/NsvAhLIc2V,Positive
41566,86518,,11/04/2020,"If you happen to go the supermarket to get some essential goods, 
Don't TOUCH anything you're not going to purchase. You risk spreading or catching #Covid_19.",Negative
10797,55749,"Los Angeles, CA",19/03/2020,@Teesa_Michele Consumer Reports is making this a free site.  Good to have for a reference.  Pass it on!  https://t.co/ENpLM3g2C9.,Positive
11919,56871,"Cape Town, South Africa",19/03/2020,Condolences to those who have lost a loved one. Stay strong during this worldwide pandemic COVID-19.  All shows cancelled until further notice. Let's each do our part x   Please support small businesses and artists by shopping online.  https://t.co/fDnaqWgucg,Positive
15240,60192,"Milwaukee, WI",20/03/2020,"My friends in healthcare are coming home, collapsing from exhaustion &amp; waking up to empty shelves &amp; refrigerators, because they don't have time to make it to the grocery store. If you know someone helping to fight this virus, please ask how you can help. #kindness #coronavirus https://t.co/Dbh0tGy77Z",Positive
14017,58969,,20/03/2020,"Positive side effect of #coronavirus catastrophe:
The #Germans in ?? have finally started to pay with they bankcards ? on their supermarket tours ???! ?
(Ok..ok.. they didn't stop on their own but shops don't accept corona-cash any longer! ?) ???",Positive
23890,68842,Lusaka zambia,24/03/2020,This is the time you wish zed was a producer and not just a consumer #Zambia #coronavirus #covid19,Positive
9133,54085,in your crawlspace,18/03/2020,@queenchristina_ money from consumer to cashier and back is probably another reason COVID-19 is so prolific.,Neutral
31240,76192,"Arlington, VA",03/04/2020,A recent study by Store Brands reveals that consumers despite shopping under new circumstances created by are still actively looking for deals They re also doing more meal planning buying more online amp staying loyal to their preferred brands,Positive
22126,67078,,23/03/2020,"Mum works in the most popular supermarket in the state, and has been overwhelmed by the rudeness of people since the COVID-19 outbreak. 

My dad just came home after going on a hunt for my mums favourite wine, and along with the wine, a bouquet of flowers. Guys, cue the aw.",Positive
37966,82918,"Florida, USA",08/04/2020,Have you gotten a delivery slot? #Online #grocery #shopping gets tougher by the day https://t.co/np0BvUBrDg via @usatoday,Positive
5992,50944,"Robson Street, Vancouver, BC",17/03/2020,"As the situation w/ COVID-19 continues to evolve, @reigningchamp will take every available opportunity to protect the health of their staff and customers, which includes closing retail locations.

Their online store remains open + free shipping to Canada. https://t.co/qOr1fQyjph",Positive
26890,71842,India,25/03/2020,"@ChouhanShivraj 
Hello,sir I am gourav vishwakarma,i am from Berkhera pathani, Bhopal.
Due to COVID-19 Consumer exploitation is so increased please take any action regarding it",Positive
5676,50628,Nederland,17/03/2020,"So I was wondering why people panic and hoard in the middle of the #coronavirus pandemic. I mean I understand the psychological idea. But to make it through a crisis together, it doesn't help buying all the food and leave the people fighting the crisis with nothing.",Negative
35744,80696,,07/04/2020,bites Found this great off road route to the supermarket If anyone comes walking towards me in opposite direction I m either going up the slope or jumping in the river Nature keeps me relatively sane,Positive
32295,77247,,04/04/2020,"https://t.co/eU9YPvW87v
""No more than five customers are allowed per 1,000 square feet in the store at any given time, the retail giant announced in the blog post. Once a store reaches that capacity, a customer can't enter until another exits.""",Negative
42530,87482,Connecticut,12/04/2020,  Talk about it People who know about scams are less likely to fall for them talk to your friends Read more in the s warning,Negative
25065,70017,Connecticut/New York,25/03/2020,"What should you avoid touching without sanitizing? Guess the Top 10 Surfaces to Avoid Touching Without Sanitizing during the Coronavirus outbreak @ 5;30 &amp; 5:45 @ 1-877-764-2535
#coronavirus #COVID19 #sanitizer",Negative
18061,63013,London,21/03/2020,Why wait till Monday Increases rhe risk of more people going in and spreading the virus for another 2 days,Negative
40860,85812,"Sechelt, Gibsons, Pender",10/04/2020,This week on Coast Reporter Radio: We catch up with MP @PatrickBWeiler and check in with local food banks as demand spikes because of COVID-19 #SunshineCoastBC #News #BCpoli  https://t.co/50jXW8SCRS,Negative
8924,53876,"Mount Pleasant, SC",18/03/2020,"Country star Brad Paisley and his wife, Kimberly, are helping the elderly in their community during the coronavirus outbreak.  https://t.co/qWxIjIPSZ6",Positive
20614,65566,"Roanoke, VA / Gatlinburg, TN",23/03/2020,My daughter is a cashier at a grocery store Her store just installed plexiglass barriers between cashiers and customers Along with readily available gloves and hand sanitizer Goes a long way to show their employees they care Kudos to them,Positive
29637,74589,,01/04/2020,"If youre more concerned about stock prices, you underestimate the #COVID19 #coronavirus death toll.

If youre more concerned with people, you give realistic, or worst case estimates of the death toll, to get people to comply with mitigation.

#deadlinewh #msnbc",Negative
16910,61862,"Ontario, Canada",21/03/2020,"Today feels like Loco Blanco! ?Tequila barrel aged cider with a hint of lime...

Lets support our local businesses affected by #Covid_19 by shopping local!  #StayAtHome and order online @TheHardWayCide1 

#shoplocal https://t.co/oiDCwC5IeE",Positive
34295,79247,,06/04/2020,An exploration of the flaws in our current global supply chain and the food economy,Positive
9581,54533,"London, England",19/03/2020,"Some UK newsagents &amp; smaller shops trying to take advantage of #panickbuying over #COVID19 by ripping everyone off with extortionate prices for toilet rolls, soap etc. This type of disgusting profiteering at a time of crisis is disgraceful
#coronavirus #lockdownuk #londonlockdown",Negative
17458,62410,"Milano, Lombardia",21/03/2020,"Pavia, #Italy. Going to the grocery store and there's no one around. #Covid_19 #21Marzo #italystaystrong #CoronaVirusitaly #coronvirusitalia #coronavirus #pandemia #pandemic #covid19italy #CoronaCrisis #CoronaPandemic https://t.co/82CCWNySc7",Negative
37115,82067,London and Bromsgrove UK,07/04/2020,".@KraftHeinzCo makes about-turn on sales guidance amid ""very strong"" #covid19 demand $KHC https://t.co/ywkuKQ97BT https://t.co/9UDOPJUz5R",Positive
13255,58207,"Chicago, IL",20/03/2020,"As researchers, it is our job to keep the CBD and Cannabis industries informed on the impact of #COVID19. We created the Insight Response Center to do just that.

Social listening, new consumer data, and the latest analysis from our team of experts.

https://t.co/hYsOHUmD0g https://t.co/V8skvwOXSj",Positive
23336,68288,"Cleveland, OH",24/03/2020,The supermarket chain Giant Eagle is taking steps to ensure the highest levels of sanitation while its stores continue to operate during the COVID 19 crisis Do you think other stores should do the same,Negative
42330,87282,New York City,11/04/2020,"My son kept asking, Is Daddy going to die? Is he going to die today? one parent who survived Covid-19 in Utah said. It was good to be able to tell him no.
https://t.co/YG1t2JtACh",Negative
